Country code,Zip code,T12,T09,T10
HU,7615,x,,
HU,7616,x,,
HU,7617,x,,
HU,7618,x,,
HU,7619,x,,
HU,7620,x,,
HU,7621,x,,
HU,7622,x,,
HU,7623,x,,
HU,7624,x,,
HU,7625,x,,
HU,7626,x,,
HU,7627,x,,
HU,7628,x,,
HU,7629,x,,
HU,7630,x,,
HU,7631,x,,
HU,7632,x,,
HU,7633,x,,
HU,7634,x,,
HU,7635,x,,
HU,7636,x,,
HU,7637,x,,
HU,7638,x,,
HU,7639,x,,
HU,7640,x,,
HU,7641,x,,
HU,7642,x,,
HU,7643,x,,
HU,7644,x,,
HU,7645,x,,
HU,7646,x,,
HU,7647,x,,
HU,7648,x,,
HU,7649,x,,
HU,7650,x,,
HU,7651,x,,
HU,7652,x,,
HU,7653,x,,
HU,7654,x,,
HU,7655,x,,
HU,7656,x,,
HU,7657,x,,
HU,7658,x,,
HU,7659,x,,
HU,7661,x,,
HU,7663,x,,
HU,7671,x,,
HU,7672,x,,
HU,7693,x,,
HU,7694,x,,
HU,7700,x,,
HU,7701,x,,
HU,7711,x,,
HU,7712,x,,
HU,7723,x,,
HU,7725,x,,
HU,7727,x,,
HU,7731,x,,
HU,7732,x,,
HU,7733,x,,
HU,7735,x,,
HU,7737,x,,
HU,7741,x,,
HU,7742,x,,
HU,7743,x,,
HU,7744,x,,
HU,7745,x,,
HU,7747,x,,
HU,7751,x,,
HU,7752,x,,
HU,7753,x,,
HU,7754,x,,
HU,7755,x,,
HU,7756,x,,
HU,7757,x,,
HU,7759,x,,
HU,7761,x,,
HU,7763,x,,
HU,7773,x,,
HU,7775,x,,
HU,7781,x,,
HU,7782,x,,
HU,7783,x,,
HU,7784,x,,
HU,7800,x,,
HU,7814,x,,
HU,7815,x,,
HU,7818,x,,
HU,7821,x,,
HU,7822,x,,
HU,7823,x,,
HU,7824,x,,
HU,7825,x,,
HU,7826,x,,
HU,7833,x,,
HU,7834,x,,
HU,7838,x,,
HU,7850,x,,
HU,7851,x,,
HU,7853,x,,
HU,7854,x,,
HU,7900,x,,
HU,7911,x,,
HU,7912,x,,
HU,7914,x,,
HU,7915,x,,
HU,7932,x,,
HU,7934,x,,
HU,7935,x,,
HU,7936,x,,
HU,7937,x,,
HU,7940,x,,
HU,7951,x,,
HU,7952,x,,
HU,7953,x,,
HU,7971,x,,
HU,7972,x,,
HU,7973,x,,
HU,7975,x,,
HU,7976,x,,
HU,7980,x,,
HU,7981,x,,
HU,7985,x,,
HU,8000,x,,
HU,8001,x,,
HU,8002,x,,
HU,8007,x,,
HU,8019,x,,
HU,8053,x,,
HU,8060,x,,
HU,8061,x,,
HU,8063,x,,
HU,8066,x,,
HU,8071,x,,
HU,8073,x,,
HU,8074,x,,
HU,8086,x,,
HU,8087,x,,
HU,8089,x,,
HU,8095,x,,
HU,8100,x,,
HU,8105,x,,
HU,8111,x,,
HU,8130,x,,
HU,8132,x,,
HU,8133,x,,
HU,8151,x,,
HU,8152,x,,
HU,8153,x,,
HU,8154,x,,
HU,8157,x,,
HU,8164,x,,
HU,8171,x,,
HU,8172,x,,
HU,8175,x,,
HU,8184,x,,
HU,8191,x,,
HU,8192,x,,
HU,8193,x,,
HU,8194,x,,
HU,8195,x,,
HU,8196,x,,
HU,8200,x,,
HU,8201,x,,
HU,8220,x,,
HU,8225,x,,
HU,8226,x,,
HU,8227,x,,
HU,8228,x,,
HU,8229,x,,
HU,8230,x,,
HU,8236,x,,
HU,8237,x,,
HU,8241,x,,
HU,8242,x,,
HU,8243,x,,
HU,8248,x,,
HU,8257,x,,
HU,8258,x,,
HU,8261,x,,
HU,8262,x,,
HU,8263,x,,
HU,8264,x,,
HU,8265,x,,
HU,8283,x,,
HU,8284,x,,
HU,8286,x,,
HU,8297,x,,
HU,8300,x,,
HU,8308,x,,
HU,8311,x,,
HU,8312,x,,
HU,8313,x,,
HU,8314,x,,
HU,8315,x,,
HU,8316,x,,
HU,8317,x,,
HU,8318,x,,
HU,8319,x,,
HU,8321,x,,
HU,8330,x,,
HU,8341,x,,
HU,8342,x,,
HU,8351,x,,
HU,8352,x,,
HU,8353,x,,
HU,8354,x,,
HU,8355,x,,
HU,8356,x,,
HU,8357,x,,
HU,8360,x,,
HU,8361,x,,
HU,8369,x,,
HU,8371,x,,
HU,8372,x,,
HU,8373,x,,
HU,8380,x,,
HU,8391,x,,
HU,8393,x,,
HU,8394,x,,
HU,8395,x,,
HU,8400,x,,
HU,8401,x,,
HU,8411,x,,
HU,8412,x,,
HU,8413,x,,
HU,8420,x,,
HU,8428,x,,
HU,8429,x,,
HU,8441,x,,
HU,8445,x,,
HU,8446,x,,
HU,8447,x,,
HU,8448,x,,
HU,8449,x,,
HU,8451,x,,
HU,8456,x,,
HU,8457,x,,
HU,8458,x,,
HU,8482,x,,
HU,8483,x,,
HU,8484,x,,
HU,8492,x,,
HU,8493,x,,
HU,8500,x,,
HU,8511,x,,
HU,8534,x,,
HU,8541,x,,
HU,8542,x,,
HU,8544,x,,
HU,8545,x,,
HU,8581,x,,
HU,8582,x,,
HU,8591,x,,
HU,8595,x,,
HU,8596,x,,
HU,8597,x,,
HU,8598,x,,
HU,8600,x,,
HU,8601,x,,
HU,8621,x,,
HU,8622,x,,
HU,8623,x,,
HU,8624,x,,
HU,8630,x,,
HU,8636,x,,
HU,8638,x,,
HU,8640,x,,
HU,8646,x,,
HU,8647,x,,
HU,8648,x,,
HU,8649,x,,
HU,8700,x,,
HU,8710,x,,
HU,8711,x,,
HU,8712,x,,
HU,8713,x,,
HU,8714,x,,
HU,8716,x,,
HU,8717,x,,
HU,8719,x,,
HU,8721,x,,
HU,8724,x,,
HU,8725,x,,
HU,8726,x,,
HU,8728,x,,
HU,8731,x,,
HU,8732,x,,
HU,8733,x,,
HU,8735,x,,
HU,8736,x,,
HU,8741,x,,
HU,8742,x,,
HU,8749,x,,
HU,8751,x,,
HU,8752,x,,
HU,8754,x,,
HU,8756,x,,
HU,8761,x,,
HU,8762,x,,
HU,8764,x,,
HU,8765,x,,
HU,8767,x,,
HU,8771,x,,
HU,8772,x,,
HU,8773,x,,
HU,8774,x,,
HU,8776,x,,
HU,8777,x,,
HU,8778,x,,
HU,8782,x,,
HU,8783,x,,
HU,8784,x,,
HU,8785,x,,
HU,8788,x,,
HU,8789,x,,
HU,8790,x,,
HU,8792,x,,
HU,8793,x,,
HU,8795,x,,
HU,8796,x,,
HU,8797,x,,
HU,8798,x,,
HU,8799,x,,
HU,8800,x,,
HU,8801,x,,
HU,8808,x,,
HU,8809,x,,
HU,8823,x,,
HU,8831,x,,
HU,8832,x,,
HU,8840,x,,
HU,8849,x,,
HU,8851,x,,
HU,8852,x,,
HU,8853,x,,
HU,8854,x,,
HU,8855,x,,
HU,8856,x,,
HU,8858,x,,
HU,8861,x,,
HU,8862,x,,
HU,8863,x,,
HU,8864,x,,
HU,8865,x,,
HU,8866,x,,
HU,8874,x,,
HU,8876,x,,
HU,8877,x,,
HU,8878,x,,
HU,8879,x,,
HU,8881,x,,
HU,8882,x,,
HU,8883,x,,
HU,8884,x,,
HU,8885,x,,
HU,8896,x,,
HU,8897,x,,
HU,8900,x,,
HU,8901,x,,
HU,8904,x,,
HU,8911,x,,
HU,8912,x,,
HU,8913,x,,
HU,8914,x,,
HU,8915,x,,
HU,8917,x,,
HU,8918,x,,
HU,8919,x,,
HU,8921,x,,
HU,8923,x,,
HU,8924,x,,
HU,8925,x,,
HU,8926,x,,
HU,8928,x,,
HU,8929,x,,
HU,8931,x,,
HU,8932,x,,
HU,8933,x,,
HU,8934,x,,
HU,8935,x,,
HU,8936,x,,
HU,8941,x,,
HU,8942,x,,
HU,8943,x,,
HU,8944,x,,
HU,8945,x,,
HU,8946,x,,
HU,8947,x,,
HU,8948,x,,
HU,8949,x,,
HU,8951,x,,
HU,8953,x,,
HU,8954,x,,
HU,8956,x,,
HU,8957,x,,
HU,8958,x,,
HU,8960,x,,
HU,8966,x,,
HU,8978,x,,
HU,8981,x,,
HU,8983,x,,
HU,8984,x,,
HU,8985,x,,
HU,8989,x,,
HU,8990,x,,
HU,8991,x,,
HU,8992,x,,
HU,8994,x,,
HU,8995,x,,
HU,8996,x,,
HU,8997,x,,
HU,8998,x,,
HU,8999,x,,
HU,9000,x,,
HU,9002,x,,
HU,9007,x,,
HU,9011,x,,
HU,9012,x,,
HU,9019,x,,
HU,9020,x,,
HU,9021,x,,
HU,9022,x,,
HU,9023,x,,
HU,9024,x,,
HU,9025,x,,
HU,9026,x,,
HU,9027,x,,
HU,9028,x,,
HU,9029,x,,
HU,9030,x,,
HU,9062,x,,
HU,9063,x,,
HU,9081,x,,
HU,9082,x,,
HU,9083,x,,
HU,9090,x,,
HU,9100,x,,
HU,9113,x,,
HU,9121,x,,
HU,9124,x,,
HU,9125,x,,
HU,9126,x,,
HU,9127,x,,
HU,9141,x,,
HU,9142,x,,
HU,9145,x,,
HU,9146,x,,
HU,9147,x,,
HU,9151,x,,
HU,9152,x,,
HU,9155,x,,
HU,9167,x,,
HU,9171,x,,
HU,9172,x,,
HU,9173,x,,
HU,9176,x,,
HU,9177,x,,
HU,9178,x,,
HU,9181,x,,
HU,9182,x,,
HU,9183,x,,
HU,9200,x,,
HU,9211,x,,
HU,9221,x,,
HU,9222,x,,
HU,9223,x,,
HU,9224,x,,
HU,9225,x,,
HU,9226,x,,
HU,9228,x,,
HU,9231,x,,
HU,9232,x,,
HU,9233,x,,
HU,9234,x,,
HU,9235,x,,
HU,9241,x,,
HU,9242,x,,
HU,9243,x,,
HU,9244,x,,
HU,9245,x,,
HU,9300,x,,
HU,9311,x,,
HU,9312,x,,
HU,9313,x,,
HU,9314,x,,
HU,9317,x,,
HU,9321,x,,
HU,9322,x,,
HU,9323,x,,
HU,9330,x,,
HU,9352,x,,
HU,9353,x,,
HU,9354,x,,
HU,9400,x,,
HU,9431,x,,
HU,9435,x,,
HU,9436,x,,
HU,9437,x,,
HU,9444,x,,
HU,9462,x,,
HU,9463,x,,
HU,9464,x,,
HU,9471,x,,
HU,9472,x,,
HU,9473,x,,
HU,9474,x,,
HU,9475,x,,
HU,9476,x,,
HU,9491,x,,
HU,9492,x,,
HU,9493,x,,
HU,9494,x,,
HU,9495,x,,
HU,9500,x,,
HU,9600,x,,
HU,9608,x,,
HU,9609,x,,
HU,9621,x,,
HU,9622,x,,
HU,9623,x,,
HU,9631,x,,
HU,9635,x,,
HU,9636,x,,
HU,9641,x,,
HU,9643,x,,
HU,9672,x,,
HU,9675,x,,
HU,9676,x,,
HU,9681,x,,
HU,9683,x,,
HU,9684,x,,
HU,9685,x,,
HU,9700,x,,
HU,9707,x,,
HU,9719,x,,
HU,9721,x,,
HU,9722,x,,
HU,9723,x,,
HU,9724,x,,
HU,9725,x,,
HU,9726,x,,
HU,9727,x,,
HU,9730,x,,
HU,9731,x,,
HU,9743,x,,
HU,9748,x,,
HU,9749,x,,
HU,9751,x,,
HU,9756,x,,
HU,9757,x,,
HU,9761,x,,
HU,9762,x,,
HU,9763,x,,
HU,9764,x,,
HU,9765,x,,
HU,9766,x,,
HU,9771,x,,
HU,9772,x,,
HU,9773,x,,
HU,9774,x,,
HU,9776,x,,
HU,9777,x,,
HU,9781,x,,
HU,9782,x,,
HU,9783,x,,
HU,9784,x,,
HU,9789,x,,
HU,9791,x,,
HU,9792,x,,
HU,9793,x,,
HU,9794,x,,
HU,9795,x,,
HU,9796,x,,
HU,9797,x,,
HU,9798,x,,
HU,9799,x,,
HU,9800,x,,
HU,9811,x,,
HU,9812,x,,
HU,9813,x,,
HU,9814,x,,
HU,9821,x,,
HU,9823,x,,
HU,9824,x,,
HU,9825,x,,
HU,9826,x,,
HU,9831,x,,
HU,9832,x,,
HU,9833,x,,
HU,9834,x,,
HU,9835,x,,
HU,9836,x,,
HU,9841,x,,
HU,9842,x,,
HU,9900,x,,
HU,9909,x,,
HU,9911,x,,
HU,9912,x,,
HU,9913,x,,
HU,9914,x,,
HU,9915,x,,
HU,9917,x,,
HU,9918,x,,
HU,9919,x,,
HU,9921,x,,
HU,9922,x,,
HU,9923,x,,
HU,9931,x,,
HU,9932,x,,
HU,9933,x,,
HU,9934,x,,
HU,9935,x,,
HU,9936,x,,
HU,9937,x,,
HU,9938,x,,
HU,9941,x,,
HU,9942,x,,
HU,9951,x,,
HU,9952,x,,
HU,9953,x,,
HU,9954,x,,
HU,9955,x,,
HU,9961,x,,
HU,9962,x,,
HU,9970,x,,
HU,9981,x,,
HU,9982,x,,
HU,9983,x,,
HU,9985,x,,
CZ,10000,x,,
CZ,10003,x,,
CZ,10004,x,,
CZ,10005,x,,
CZ,10007,x,,
CZ,10010,x,,
CZ,10031,x,,
CZ,10032,x,,
CZ,10033,x,,
CZ,10034,x,,
CZ,10036,x,,
CZ,10037,x,,
CZ,10038,x,,
CZ,10040,x,,
CZ,10042,x,,
CZ,10043,x,,
CZ,10081,x,,
CZ,10082,x,,
CZ,10083,x,,
CZ,10097,x,,
CZ,10099,x,,
CZ,10100,x,,
CZ,10101,x,x,x
CZ,10103,x,,
CZ,10116,x,,
CZ,10133,x,,
CZ,10138,x,,
CZ,10140,x,,
CZ,10152,x,,
CZ,10156,x,,
CZ,10200,x,,
CZ,10219,x,,
CZ,10237,x,,
CZ,10300,x,,
CZ,10400,x,,
CZ,10600,x,,
CZ,10617,x,,
CZ,10700,x,,
CZ,10800,x,,
CZ,10801,x,,
CZ,10856,x,,
CZ,10900,x,,
CZ,10903,x,,
CZ,10904,x,,
CZ,10912,x,,
CZ,11000,x,,
CZ,11001,x,,
CZ,11002,x,,
CZ,11004,x,,
CZ,11005,x,,
CZ,11006,x,,
CZ,11015,x,,
CZ,11016,x,,
CZ,11101,x,,
CZ,11184,x,,
CZ,11196,x,,
CZ,11198,x,,
CZ,11212,x,,
CZ,11214,x,,
CZ,11230,x,x,x
CZ,11293,x,,
CZ,11299,x,,
CZ,11301,x,,
CZ,11374,x,,
CZ,11404,x,,
CZ,11500,x,,
CZ,11503,x,,
CZ,11517,x,,
CZ,11519,x,,
CZ,11520,x,,
CZ,11522,x,,
CZ,11524,x,,
CZ,11527,x,,
CZ,11530,x,,
CZ,11533,x,,
CZ,11540,x,,
CZ,11545,x,,
CZ,11551,x,,
CZ,11554,x,,
CZ,11555,x,,
CZ,11560,x,,
CZ,11563,x,,
CZ,11567,x,,
CZ,11568,x,,
CZ,11572,x,,
CZ,11578,x,,
CZ,11579,x,,
CZ,11580,x,,
CZ,11584,x,,
CZ,11592,x,,
CZ,11593,x,,
CZ,11594,x,,
CZ,11602,x,,
CZ,11618,x,,
CZ,11621,x,,
CZ,11628,x,,
CZ,11630,x,,
CZ,11634,x,,
CZ,11636,x,,
CZ,11638,x,,
CZ,11639,x,,
CZ,11640,x,,
CZ,11641,x,,
CZ,11646,x,,
CZ,11647,x,,
CZ,11652,x,,
CZ,11663,x,,
CZ,11665,x,,
CZ,11668,x,,
CZ,11672,x,,
CZ,11674,x,,
CZ,11678,x,,
CZ,11691,x,,
CZ,11693,x,,
CZ,11694,x,,
CZ,11698,x,,
CZ,11700,x,,
CZ,11705,x,,
CZ,11709,x,,
CZ,11717,x,,
CZ,11719,x,,
CZ,11720,x,,
CZ,11721,x,,
CZ,11800,x,,
CZ,11801,x,,
CZ,11810,x,x,x
CZ,11826,x,,
CZ,11838,x,,
CZ,11843,x,,
CZ,11844,x,,
CZ,11846,x,,
CZ,11850,x,,
CZ,11851,x,,
CZ,11854,x,,
CZ,11900,x,,
CZ,11902,x,,
CZ,11908,x,,
CZ,12000,x,,
CZ,12001,x,,
CZ,12003,x,,
CZ,12004,x,,
CZ,12006,x,,
CZ,12032,x,,
CZ,12044,x,,
CZ,12048,x,,
CZ,12050,x,,
CZ,12054,x,,
CZ,12060,x,,
CZ,12062,x,,
CZ,12065,x,,
CZ,12080,x,,
CZ,12081,x,,
CZ,12084,x,,
CZ,12085,x,,
CZ,12099,x,,
CZ,12106,x,,
CZ,12107,x,,
CZ,12108,x,,
CZ,12111,x,,
CZ,12112,x,,
CZ,12116,x,,
CZ,12122,x,,
CZ,12124,x,,
CZ,12126,x,,
CZ,12132,x,,
CZ,12134,x,,
CZ,12135,x,,
CZ,12136,x,,
CZ,12143,x,,
CZ,12145,x,,
CZ,12149,x,,
CZ,12150,x,,
CZ,12501,x,,
CZ,12522,x,,
CZ,12533,x,,
CZ,12540,x,,
CZ,12800,x,,
CZ,12818,x,,
CZ,12820,x,,
CZ,12822,x,,
CZ,12840,x,,
CZ,12842,x,,
CZ,12843,x,,
CZ,12844,x,,
CZ,12846,x,,
CZ,12847,x,,
CZ,12851,x,,
CZ,12852,x,,
CZ,12853,x,,
CZ,13000,x,,
CZ,13001,x,,
CZ,13002,x,,
CZ,13003,x,,
CZ,13004,x,,
CZ,13005,x,,
CZ,13019,x,,
CZ,13024,x,,
CZ,13067,x,,
CZ,13105,x,,
CZ,13109,x,,
CZ,14000,x,,
CZ,14002,x,,
CZ,14003,x,,
CZ,14004,x,,
CZ,14006,x,,
CZ,14009,x,,
CZ,14016,x,,
CZ,14018,x,,
CZ,14019,x,,
CZ,14023,x,,
CZ,14053,x,,
CZ,14062,x,,
CZ,14066,x,,
CZ,14067,x,,
CZ,14070,x,,
CZ,14073,x,,
CZ,14075,x,,
CZ,14076,x,,
CZ,14078,x,,
CZ,14086,x,,
CZ,14087,x,,
CZ,14092,x,,
CZ,14098,x,,
CZ,14100,x,,
CZ,14131,x,,
CZ,14132,x,,
CZ,14133,x,,
CZ,14134,x,,
CZ,14141,x,,
CZ,14200,x,,
CZ,14220,x,,
CZ,14221,x,,
CZ,14300,x,,
CZ,14304,x,,
CZ,14314,x,,
CZ,14400,x,,
CZ,14500,x,,
CZ,14501,x,,
CZ,14700,x,,
CZ,14710,x,,
CZ,14742,x,,
CZ,14745,x,,
CZ,14750,x,,
CZ,14800,x,,
CZ,14823,x,,
CZ,14828,x,,
CZ,14900,x,,
CZ,15000,x,,
CZ,15001,x,,
CZ,15003,x,,
CZ,15004,x,,
CZ,15005,x,,
CZ,15006,x,,
CZ,15007,x,,
CZ,15018,x,,
CZ,15021,x,,
CZ,15035,x,,
CZ,15101,x,,
CZ,15115,x,,
CZ,15123,x,,
CZ,15124,x,,
CZ,15128,x,,
CZ,15133,x,,
CZ,15134,x,,
CZ,15200,x,,
CZ,15253,x,,
CZ,15300,x,,
CZ,15301,x,,
CZ,15400,x,,
CZ,15500,x,,
CZ,15501,x,,
CZ,15511,x,,
CZ,15521,x,,
CZ,15531,x,,
CZ,15600,x,,
CZ,15700,x,,
CZ,15800,x,,
CZ,15900,x,,
CZ,16000,x,,
CZ,16001,x,,
CZ,16005,x,,
CZ,16008,x,,
CZ,16012,x,,
CZ,16017,x,,
CZ,16041,x,,
CZ,16046,x,,
CZ,16075,x,,
CZ,16100,x,,
CZ,16200,x,,
CZ,16201,x,,
CZ,16253,x,,
CZ,16300,x,,
CZ,16400,x,,
CZ,16500,x,,
CZ,16502,x,,
CZ,16552,x,,
CZ,16603,x,,
CZ,16604,x,,
CZ,16605,x,,
CZ,16606,x,,
CZ,16607,x,,
CZ,16608,x,,
CZ,16610,x,,
CZ,16611,x,,
CZ,16612,x,,
CZ,16617,x,,
CZ,16620,x,,
CZ,16621,x,,
CZ,16624,x,,
CZ,16627,x,,
CZ,16628,x,,
CZ,16629,x,,
CZ,16631,x,,
CZ,16632,x,,
CZ,16633,x,,
CZ,16634,x,,
CZ,16636,x,,
CZ,16637,x,,
CZ,16638,x,,
CZ,16642,x,,
CZ,16643,x,,
CZ,16660,x,,
CZ,16900,x,,
CZ,16902,x,,
CZ,17000,x,,
CZ,17001,x,,
CZ,17004,x,,
CZ,17024,x,,
CZ,17034,x,,
CZ,17041,x,,
CZ,17055,x,,
CZ,17071,x,,
CZ,17076,x,,
CZ,17078,x,,
CZ,17081,x,,
CZ,17100,x,,
CZ,17102,x,,
CZ,17700,x,,
CZ,18000,x,,
CZ,18005,x,,
CZ,18008,x,,
CZ,18009,x,,
CZ,18015,x,,
CZ,18016,x,,
CZ,18017,x,,
CZ,18018,x,,
CZ,18019,x,,
CZ,18081,x,,
CZ,18082,x,,
CZ,18084,x,,
CZ,18085,x,,
CZ,18086,x,,
CZ,18100,x,,
CZ,18106,x,,
CZ,18200,x,,
CZ,18202,x,,
CZ,18209,x,,
CZ,18212,x,,
CZ,18214,x,,
CZ,18223,x,,
CZ,18251,x,,
CZ,18253,x,,
CZ,18254,x,,
CZ,18400,x,,
CZ,18600,x,,
CZ,18603,x,,
CZ,18672,x,,
CZ,18675,x,,
CZ,18676,x,,
CZ,18684,x,,
CZ,18700,x,,
CZ,19000,x,,
CZ,19001,x,,
CZ,19002,x,,
CZ,19003,x,,
CZ,19005,x,,
CZ,19011,x,,
CZ,19012,x,,
CZ,19014,x,,
CZ,19015,x,,
CZ,19016,x,,
CZ,19017,x,,
CZ,19020,x,,
CZ,19022,x,,
CZ,19023,x,,
CZ,19061,x,,
CZ,19093,x,,
CZ,19300,x,,
CZ,19321,x,,
CZ,19400,x,,
CZ,19600,x,,
CZ,19619,x,,
CZ,19700,x,,
CZ,19705,x,,
CZ,19800,x,,
CZ,19802,x,,
CZ,19819,x,,
CZ,19829,x,,
CZ,19898,x,,
CZ,19900,x,,
CZ,19901,x,,
CZ,19902,x,,
CZ,19903,x,,
CZ,19904,x,,
CZ,19905,x,,
CZ,19906,x,,
CZ,22000,x,,
CZ,22200,x,,
CZ,22310,x,,
CZ,22500,x,,
CZ,22507,x,,
CZ,25001,x,,
CZ,25002,x,,
CZ,25061,x,,
CZ,25063,x,,
CZ,25064,x,,
CZ,25065,x,,
CZ,25066,x,,
CZ,25067,x,,
CZ,25068,x,,
CZ,25069,x,,
CZ,25070,x,,
CZ,25071,x,,
CZ,25072,x,,
CZ,25073,x,,
CZ,25075,x,,
CZ,25081,x,,
CZ,25082,x,,
CZ,25083,x,,
CZ,25084,x,,
CZ,25087,x,,
CZ,25088,x,,
CZ,25089,x,,
CZ,25090,x,,
CZ,25091,x,,
CZ,25092,x,,
CZ,25170,x,,
CZ,25202,x,,
CZ,25203,x,,
CZ,25204,x,,
CZ,25205,x,,
CZ,25206,x,,
CZ,25207,x,,
CZ,25208,x,,
CZ,25209,x,,
CZ,25226,x,,
CZ,25228,x,,
CZ,25229,x,,
CZ,25231,x,,
CZ,25241,x,,
CZ,25242,x,,
CZ,25243,x,,
CZ,25244,x,,
CZ,25247,x,,
CZ,25250,x,,
CZ,25281,x,,
CZ,25746,x,,
CZ,26601,x,,
CZ,26604,x,,
CZ,26656,x,,
CZ,26701,x,,
CZ,26710,x,,
CZ,26711,x,,
CZ,27711,x,,
CZ,27713,x,,
CZ,27714,x,,
CZ,27715,x,,
CZ,27716,x,,
CZ,28000,x,,
CZ,28001,x,,
CZ,28002,x,,
CZ,28003,x,,
CZ,28401,x,,
CZ,28601,x,,
CZ,28800,x,,
CZ,28801,x,,
CZ,28802,x,,
CZ,29001,x,,
CZ,29301,x,,
CZ,29302,x,,
CZ,29303,x,,
CZ,29305,x,,
CZ,29306,x,,
CZ,29307,x,,
CZ,29360,x,,
CZ,29401,x,,
CZ,29501,x,,
CZ,30040,x,,
CZ,30100,x,,
CZ,30101,x,,
CZ,30111,x,,
CZ,30117,x,,
CZ,30134,x,,
CZ,30165,x,,
CZ,30200,x,,
CZ,30400,x,,
CZ,30460,x,,
CZ,30500,x,,
CZ,30543,x,,
CZ,30600,x,,
CZ,30700,x,,
CZ,30800,x,,
CZ,30900,x,,
CZ,31000,x,,
CZ,31100,x,,
CZ,31200,x,,
CZ,31205,x,,
CZ,31214,x,,
CZ,31216,x,,
CZ,31300,x,,
CZ,31400,x,,
CZ,31500,x,,
CZ,31502,x,,
CZ,31600,x,,
CZ,31700,x,,
CZ,31705,x,,
CZ,31756,x,,
CZ,31800,x,,
CZ,31804,x,,
CZ,31900,x,,
CZ,32000,x,,
CZ,32016,x,,
CZ,32028,x,,
CZ,32064,x,x,x
CZ,32084,x,,
CZ,32100,x,,
CZ,32200,x,,
CZ,32300,x,,
CZ,32323,x,,
CZ,32327,x,,
CZ,32400,x,,
CZ,32500,x,,
CZ,32600,x,,
CZ,32700,x,,
CZ,32800,x,,
CZ,33000,x,,
CZ,33001,x,,
CZ,33002,x,,
CZ,33003,x,,
CZ,33007,x,,
CZ,33008,x,,
CZ,33011,x,,
CZ,33012,x,,
CZ,33013,x,,
CZ,33014,x,,
CZ,33016,x,,
CZ,33017,x,,
CZ,33021,x,,
CZ,33022,x,,
CZ,33023,x,,
CZ,33025,x,,
CZ,33026,x,,
CZ,33027,x,,
CZ,33201,x,,
CZ,33202,x,,
CZ,33203,x,,
CZ,33204,x,,
CZ,33205,x,,
CZ,33207,x,,
CZ,33209,x,,
CZ,33441,x,,
CZ,33442,x,,
CZ,33561,x,,
CZ,33701,x,,
CZ,33703,x,,
CZ,33821,x,,
CZ,33841,x,,
CZ,33842,x,,
CZ,33843,x,,
CZ,33901,x,,
CZ,33902,x,,
CZ,33903,x,,
CZ,33904,x,,
CZ,33938,x,,
CZ,35601,x,,
CZ,35603,x,,
CZ,35604,x,,
CZ,35605,x,,
CZ,35703,x,,
CZ,35731,x,,
CZ,35733,x,,
CZ,35734,x,,
CZ,35735,x,,
CZ,35736,x,,
CZ,36000,x,,
CZ,36001,x,,
CZ,36002,x,,
CZ,36004,x,,
CZ,36005,x,,
CZ,36006,x,,
CZ,36007,x,,
CZ,36009,x,,
CZ,36010,x,,
CZ,36017,x,,
CZ,36018,x,,
CZ,36020,x,,
CZ,36066,x,,
CZ,36211,x,,
CZ,36213,x,,
CZ,36214,x,,
CZ,36215,x,,
CZ,36225,x,,
CZ,36263,x,,
CZ,36272,x,,
CZ,36301,x,,
CZ,37001,x,,
CZ,37002,x,,
CZ,37003,x,,
CZ,37004,x,,
CZ,37005,x,,
CZ,37006,x,,
CZ,37007,x,,
CZ,37008,x,,
CZ,37009,x,,
CZ,37010,x,,
CZ,37011,x,,
CZ,37012,x,,
CZ,37013,x,,
CZ,37018,x,,
CZ,37019,x,,
CZ,37020,x,,
CZ,37047,x,,
CZ,37122,x,,
CZ,37130,x,,
CZ,37150,x,,
CZ,37152,x,,
CZ,37155,x,,
CZ,37201,x,,
CZ,37211,x,,
CZ,37215,x,,
CZ,37216,x,,
CZ,37311,x,,
CZ,37312,x,,
CZ,37316,x,,
CZ,37341,x,,
CZ,37343,x,,
CZ,37344,x,,
CZ,37363,x,,
CZ,37367,x,,
CZ,37371,x,,
CZ,37372,x,,
CZ,37373,x,,
CZ,37381,x,,
CZ,37382,x,,
CZ,37384,x,,
CZ,37738,x,,
CZ,39001,x,,
CZ,39002,x,,
CZ,39003,x,,
CZ,39005,x,,
CZ,39010,x,,
CZ,39011,x,,
CZ,39034,x,,
CZ,39062,x,,
CZ,39101,x,,
CZ,39102,x,,
CZ,39111,x,,
CZ,39301,x,,
CZ,39385,x,,
CZ,39388,x,,
CZ,39601,x,,
CZ,39901,x,,
CZ,39903,x,,
CZ,40001,x,,
CZ,40002,x,,
CZ,40003,x,,
CZ,40004,x,,
CZ,40006,x,,
CZ,40007,x,,
CZ,40008,x,,
CZ,40010,x,,
CZ,40011,x,,
CZ,40019,x,,
CZ,40020,x,,
CZ,40032,x,,
CZ,40090,x,,
CZ,40113,x,,
CZ,40300,x,,
CZ,40301,x,,
CZ,40302,x,,
CZ,40313,x,,
CZ,40317,x,,
CZ,40321,x,,
CZ,40322,x,,
CZ,40331,x,,
CZ,40339,x,,
CZ,40340,x,,
CZ,41002,x,,
CZ,41101,x,,
CZ,41103,x,,
CZ,41501,x,,
CZ,41502,x,,
CZ,41503,x,,
CZ,41504,x,,
CZ,41508,x,,
CZ,41510,x,,
